,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
9385,2021,08/26/2021,2020-06-23,,CELC,Celcuity Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9386,2021,08/26/2021,2020-10-15,,CMLFU,Cm Life Sciences Inc - Unit,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9387,2021,08/26/2021,2020-10-16,,CMLFU,Cm Life Sciences Inc - Unit,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9388,2021,08/26/2021,2021-01-06,,CNF,CNFinance Holdings Ltd ADR shares each representing twenty,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9389,2021,08/26/2021,2021-01-04,,CNF,CNFinance Holdings Ltd ADR shares each representing twenty,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9390,2021,08/26/2021,2019-01-29,,CL,Colgate-Palmolive Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9391,2021,08/26/2021,2019-04-30,,CL,Colgate-Palmolive Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9392,2021,08/26/2021,2021-01-11,,DMTK,DermTech Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9393,2021,08/26/2021,2021-01-15,,DASH,DoorDash Inc Class A,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9394,2021,08/26/2021,2020-12-22,,DASH,DoorDash Inc Class A,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9395,2021,08/26/2021,2020-03-13,,EVBG,Everbridge Inc,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9396,2021,08/26/2021,2020-03-20,,EVBG,Everbridge Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9397,2021,08/26/2021,2020-01-27,,FIVN,Five9 Inc,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9398,2021,08/26/2021,2019-03-26,,FLXN,Flexion Therapeutics Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9399,2021,08/26/2021,2020-05-12,,FLXN,Flexion Therapeutics Inc,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9400,2021,08/26/2021,2020-11-30,,GFN,General Finance Corporation,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9401,2021,08/26/2021,2020-12-02,,GFN,General Finance Corporation,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9402,2021,08/26/2021,2020-12-03,,GFN,General Finance Corporation,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9403,2021,08/26/2021,2020-12-30,,APPAD,Heron Therapeutics Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9404,2021,08/26/2021,2020-03-03,,HRL,Hormel Foods Corporation,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9405,2021,08/26/2021,2019-07-01,,HRL,Hormel Foods Corporation,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9406,2021,08/26/2021,2020-01-06,,INST,Instructure Holdings Inc,sale_full,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9407,2021,08/26/2021,2019-11-05,,SJM,JM Smucker Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9408,2021,08/26/2021,2019-08-29,,SMJ,JM Smucker Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9409,2021,08/26/2021,2019-02-28,,SJM,JM Smucker Company,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9410,2021,08/26/2021,2019-02-11,,K,Kellogg Company,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9411,2021,08/26/2021,2019-06-27,,K,Kellogg Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9412,2021,08/26/2021,2019-07-08,,K,Kellogg Company,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9413,2021,08/26/2021,2019-10-29,,K,Kellogg Company,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9414,2021,08/26/2021,2020-09-16,,VIVO,Meridian Bioscience Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9415,2021,08/26/2021,2020-06-03,,NVIGF,Navigator Holdings Ltd Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9416,2021,08/26/2021,2020-04-30,,ONTO,Onto Innovation Inc,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9417,2021,08/26/2021,2020-10-08,,OSUR,OraSure Technologies Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9418,2021,08/26/2021,2019-07-12,,PEP,Pepisco Inc,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9419,2021,08/26/2021,2019-11-29,,POST,Post Holdings Inc,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9420,2021,08/26/2021,2019-01-28,,POST,Post Holdings Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9421,2021,08/26/2021,2019-02-05,,POST,Post Holdings Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9422,2021,08/26/2021,2020-01-14,,PROF,Profound Medical Corp - Common Stock,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9423,2021,08/26/2021,2020-01-27,,PROF,Profound Medical Corp - Common Stock,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9424,2021,08/26/2021,2019-10-29,,REG,Regency Centers Corporation,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9425,2021,08/26/2021,2019-11-12,,TRHC,Tabula Rasa HealthCare Inc,sale_partial,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9426,2021,08/26/2021,2020-01-27,,TLND,Talend SA - ADR,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9427,2021,08/26/2021,2019-09-24,,TPR,Tapestry Inc,sale_partial,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9428,2021,08/26/2021,2020-06-11,,TFFP,TFF Pharmaceuticals Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9429,2021,08/26/2021,2019-04-08,,VIOT,Viomi Technology Co - LTD ADR,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9430,2021,08/26/2021,2019-02-19,,YEXT,Yext Inc,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9431,2021,08/26/2021,2019-11-14,,YEXT,Yext Inc,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9432,2021,08/26/2021,2019-11-14,,ZUO,"Zuora Inc, Class A",purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9433,2021,08/26/2021,2020-01-27,,ZUO,"Zuora Inc, Class A",purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,False
9434,2020,01/30/2020,2019-12-30,--,BXS,BancorpSouth bank,purchase,"$1,001 - $15,000","Hon. Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014974.pdf,False
9435,2020,01/30/2020,2019-12-30,--,BXS,BancorpSouth bank,purchase,"$1,001 - $15,000","Hon. Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014974.pdf,False
9436,2020,01/30/2020,2019-12-30,--,BXS,BancorpSouth bank,purchase,"$1,001 - $15,000","Hon. Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014974.pdf,False
9437,2021,10/19/2021,2021-10-06,joint,COMM,CommScope Holding Company Inc,sale_full,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019647.pdf,False
9438,2021,10/19/2021,2021-10-13,joint,HHC,Howard Hughes Corporation,sale_full,"$1,001 - $15,000",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019647.pdf,False
9439,2020,12/03/2020,2020-10-22,self,ABT,Abbott Laboratories,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9440,2020,12/03/2020,2020-10-22,self,ABT,Abbott Laboratories,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9441,2020,12/03/2020,2020-10-22,self,GOOGL,Alphabet Inc. - Class A,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9442,2020,12/03/2020,2020-10-22,self,GOOGL,Alphabet Inc. - Class A,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9443,2020,12/03/2020,2020-10-22,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9444,2020,12/03/2020,2020-10-22,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9445,2020,12/03/2020,2020-10-22,self,BMY,Bristol-Myers Squibb Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9446,2020,12/03/2020,2020-10-22,self,BMY,Bristol-Myers Squibb Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9447,2020,12/03/2020,2020-10-22,self,CCEP,Coca-Cola European Partners plc Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9448,2020,12/03/2020,2020-10-22,self,CCEP,Coca-Cola European Partners plc Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9449,2020,12/03/2020,2020-10-22,self,COST,Costco Wholesale Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9450,2020,12/03/2020,2020-10-22,self,COST,Costco Wholesale Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9451,2020,12/03/2020,2020-10-22,self,ELAN,Elanco Animal Health Incorporated,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9452,2020,12/03/2020,2020-10-22,self,ELAN,Elanco Animal Health Incorporated,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9453,2020,12/03/2020,2020-10-22,self,FIS,"Fidelity National Information Services, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9454,2020,12/03/2020,2020-10-22,self,FIS,"Fidelity National Information Services, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9455,2020,12/03/2020,2020-10-22,self,FLIR,"FlIR Systems, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9456,2020,12/03/2020,2020-10-22,self,FLIR,"FlIR Systems, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9457,2020,12/03/2020,2020-10-22,self,GSK,GlaxoSmithKline PlC,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9458,2020,12/03/2020,2020-10-22,self,GSK,GlaxoSmithKline PlC,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9459,2020,12/03/2020,2020-10-22,self,HOLX,"Hologic, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9460,2020,12/03/2020,2020-10-22,self,HOLX,"Hologic, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9461,2020,12/03/2020,2020-10-22,self,HD,"Home Depot, Inc.",sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9462,2020,12/03/2020,2020-10-22,self,HD,"Home Depot, Inc.",sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9463,2020,12/03/2020,2020-10-22,self,HSBC,"HSBC Holdings, plc.",sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9464,2020,12/03/2020,2020-10-22,self,HSBC,"HSBC Holdings, plc.",sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9465,2020,12/03/2020,2020-10-22,self,INTC,Intel Corporation,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9466,2020,12/03/2020,2020-10-22,self,INTC,Intel Corporation,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9467,2020,12/03/2020,2020-10-22,self,INVH,Invitation Homes Inc.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9468,2020,12/03/2020,2020-10-22,self,INVH,Invitation Homes Inc.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9469,2020,12/03/2020,2020-10-22,self,JPM,JP Morgan Chase & Co.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9470,2020,12/03/2020,2020-10-22,self,KMB,Kimberly-Clark Corporation,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9471,2020,12/03/2020,2020-10-22,self,KMB,Kimberly-Clark Corporation,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9472,2020,12/03/2020,2020-10-22,self,LGND,Ligand Pharmaceuticals Incorporated,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9473,2020,12/03/2020,2020-10-22,self,LGND,Ligand Pharmaceuticals Incorporated,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9474,2020,12/03/2020,2020-10-01,,--,Microsoft Corp Note,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9475,2020,12/03/2020,2020-10-22,self,MOS,Mosaic Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9476,2020,12/03/2020,2020-10-22,self,MOS,Mosaic Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9477,2020,12/03/2020,2020-10-22,self,NGG,"National Grid Transco, PLC",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9478,2020,12/03/2020,2020-10-22,self,NGG,"National Grid Transco, PLC",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9479,2020,12/03/2020,2020-10-22,self,ORCL,Oracle Corporation,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9480,2020,12/03/2020,2020-10-22,self,SKX,"Skechers U.S.A., Inc.",sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9481,2020,12/03/2020,2020-10-22,self,SNE,Sony Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9482,2020,12/03/2020,2020-10-22,self,SNE,Sony Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9483,2020,12/03/2020,2020-10-22,self,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9484,2020,12/03/2020,2020-10-22,self,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9485,2020,12/03/2020,2020-10-22,self,UBS,UBS Group AG Registered Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9486,2020,12/03/2020,2020-10-22,self,UBS,UBS Group AG Registered Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9487,2020,12/03/2020,2020-10-22,self,UNP,Union Pacific Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9488,2020,12/03/2020,2020-10-22,self,UNP,Union Pacific Corporation,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9489,2020,12/03/2020,2020-10-22,self,UNH,UnitedHealth Group Incorporated Common Stock,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9490,2020,12/03/2020,2020-10-22,self,UNH,UnitedHealth Group Incorporated Common Stock,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017790.pdf,False
9491,2020,12/03/2020,2020-10-21,,GOOGL,Alphabet Inc. - Class A,sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9492,2020,12/03/2020,2020-10-29,,SDOG,ALPS Sector Dividend Dogs ETF,sale_full,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9493,2020,12/03/2020,2020-10-21,,AMZN,"Amazon.com, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9494,2020,12/03/2020,2020-10-29,,AEP,"American Electric Power Company, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9495,2020,12/03/2020,2020-10-29,,ARKG,ARK Genomic Revolution ETF,purchase,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9496,2020,12/03/2020,2020-10-14,,ARKK,ARK Innovation ETF,sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9497,2020,12/03/2020,2020-10-29,,T,AT&T Inc.,sale_full,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9498,2020,12/03/2020,2020-10-29,,BIDU,"Baidu, Inc. - American Depository Shares, each representing one tenth Class A ordinary share",purchase,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9499,2020,12/03/2020,2020-10-29,,QYLD,Global X NASDAQ-100 Covered Call ETF,sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9500,2020,12/03/2020,2020-10-14,,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc",sale_partial,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9501,2020,12/03/2020,2020-10-29,,INTC,Intel Corporation,sale_full,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9502,2020,12/03/2020,2020-10-29,,IBM,International Business Machines Corporation,purchase,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
9503,2020,12/03/2020,2020-10-29,,PYPL,"PayPal Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,False
